season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,as_of_utc_date,game_status,game_status_text,wmi_percentile
2023-24,22300404,20231225,PHI,MIA,PHI @ MIA,data.nba.com mobile_teams v2015 play-by-play,200,69,131,0.2608695652173913,0.2595419847328244,1.0051150895140666,,,,60.32406719191319
2023-24,22300405,20231225,DAL,PHX,DAL @ PHX,data.nba.com mobile_teams v2015 play-by-play,202,67,135,0.1641791044776119,0.2518518518518518,0.6518876207199298,,,,20.885981864129626
2023-24,22300406,20231226,BKN,DET,BKN @ DET,data.nba.com mobile_teams v2015 play-by-play,202,81,121,0.2962962962962963,0.3223140495867768,0.919278252611586,,,,51.07774639512412
2023-24,22300407,20231226,ORL,WAS,ORL @ WAS,data.nba.com mobile_teams v2015 play-by-play,212,58,154,0.1379310344827586,0.2012987012987013,0.6852057842046718,,,,24.446261334918983
2023-24,22300408,20231226,ATL,CHI,ATL @ CHI,data.nba.com mobile_teams v2015 play-by-play,197,67,130,0.1791044776119403,0.2615384615384615,0.6848112379280069,,,,24.379366731083692
2023-24,22300409,20231226,IND,HOU,IND @ HOU,data.nba.com mobile_teams v2015 play-by-play,202,63,139,0.0952380952380952,0.2302158273381295,0.4136904761904761,,,,4.147465437788019
2023-24,22300410,20231226,MEM,NOP,MEM @ NOP,data.nba.com mobile_teams v2015 play-by-play,225,83,142,0.180722891566265,0.2816901408450704,0.641566265060241,,,,19.69674446261335
2023-24,22300411,20231226,MIN,OKC,MIN @ OKC,data.nba.com mobile_teams v2015 play-by-play,201,67,134,0.2537313432835821,0.2388059701492537,1.0625,,,,65.78712650512858
2023-24,22300412,20231226,UTA,SAS,UTA @ SAS,data.nba.com mobile_teams v2015 play-by-play,208,60,148,0.1833333333333333,0.2094594594594594,0.875268817204301,,,,45.941727367325704
2023-24,22300413,20231226,SAC,POR,SAC @ POR,data.nba.com mobile_teams v2015 play-by-play,192,55,137,0.109090909090909,0.2043795620437956,0.5337662337662338,,,,11.119369704177196
2023-24,22300414,20231226,CHA,LAC,CHA @ LAC,data.nba.com mobile_teams v2015 play-by-play,195,58,137,0.2413793103448276,0.1970802919708029,1.2247765006385696,,,,78.4004756949606
2023-24,22300415,20231227,PHI,ORL,PHI @ ORL,data.nba.com mobile_teams v2015 play-by-play,191,58,133,0.1724137931034483,0.2105263157894736,0.8189655172413794,,,,39.87661661959269
2023-24,22300416,20231227,TOR,WAS,TOR @ WAS,data.nba.com mobile_teams v2015 play-by-play,205,53,152,0.0754716981132075,0.1842105263157894,0.4097035040431266,,,,3.998810762598484
2023-24,22300417,20231227,MIL,BKN,MIL @ BKN,data.nba.com mobile_teams v2015 play-by-play,201,59,142,0.2033898305084746,0.1901408450704225,1.0696798493408664,,,,66.40404340716516
2023-24,22300418,20231227,PHX,HOU,PHX @ HOU,data.nba.com mobile_teams v2015 play-by-play,201,68,133,0.1323529411764706,0.2631578947368421,0.5029411764705882,,,,8.889549576334176
2023-24,22300419,20231227,NYK,OKC,NYK @ OKC,data.nba.com mobile_teams v2015 play-by-play,199,65,134,0.2461538461538461,0.2388059701492537,1.0307692307692309,,,,62.81403300133789
2023-24,22300420,20231227,CLE,DAL,CLE @ DAL,data.nba.com mobile_teams v2015 play-by-play,198,57,141,0.2631578947368421,0.2127659574468085,1.2368421052631575,,,,79.09171993459194
2023-24,22300421,20231228,DET,BOS,DET @ BOS,data.nba.com mobile_teams v2015 play-by-play,215,61,154,0.2786885245901639,0.1883116883116883,1.4799321650650084,,,,90.75367920321096
2023-24,22300422,20231228,IND,CHI,IND @ CHI,data.nba.com mobile_teams v2015 play-by-play,199,66,133,0.1666666666666666,0.2556390977443609,0.6519607843137255,,,,20.90084733164858
2023-24,22300423,20231228,DAL,MIN,DAL @ MIN,data.nba.com mobile_teams v2015 play-by-play,200,70,130,0.3142857142857143,0.2307692307692307,1.3619047619047615,,,,86.20484614241117
2023-24,22300424,20231228,UTA,NOP,UTA @ NOP,data.nba.com mobile_teams v2015 play-by-play,190,47,143,0.1702127659574468,0.1748251748251748,0.9736170212765958,,,,57.113126207819235
2023-24,22300425,20231228,MEM,DEN,MEM @ DEN,data.nba.com mobile_teams v2015 play-by-play,201,57,144,0.2280701754385964,0.1875,1.216374269005848,,,,77.66463505277241
2023-24,22300426,20231228,MIA,GSW,MIA @ GSW,data.nba.com mobile_teams v2015 play-by-play,193,69,124,0.1884057971014492,0.2741935483870967,0.6871270247229327,,,,24.617214211386948
2023-24,22300427,20231228,SAS,POR,SAS @ POR,data.nba.com mobile_teams v2015 play-by-play,199,68,131,0.2205882352941176,0.2519083969465648,0.875668449197861,,,,46.008621971161
2023-24,22300428,20231228,CHA,LAL,CHA @ LAL,data.nba.com mobile_teams v2015 play-by-play,209,57,152,0.1403508771929824,0.1842105263157894,0.7619047619047619,,,,33.66285119667013
2023-24,22300429,20231229,NYK,ORL,NYK @ ORL,data.nba.com mobile_teams v2015 play-by-play,208,79,129,0.2531645569620253,0.3100775193798449,0.8164556962025317,,,,39.438085327783554
2023-24,22300430,20231229,BKN,WAS,BKN @ WAS,data.nba.com mobile_teams v2015 play-by-play,186,55,131,0.1454545454545454,0.2061068702290076,0.7057239057239056,,,,26.549724988850897
2023-24,22300431,20231229,SAC,ATL,SAC @ ATL,data.nba.com mobile_teams v2015 play-by-play,198,54,144,0.3148148148148148,0.1805555555555555,1.7435897435897436,,,,96.3876913928943
2023-24,22300432,20231229,TOR,BOS,TOR @ BOS,data.nba.com mobile_teams v2015 play-by-play,195,51,144,0.2745098039215686,0.1736111111111111,1.5811764705882354,,,,93.53352162925523
2023-24,22300433,20231229,MIL,CLE,MIL @ CLE,data.nba.com mobile_teams v2015 play-by-play,204,58,146,0.1034482758620689,0.2123287671232876,0.4872080088987764,,,,7.863832317526387
2023-24,22300434,20231229,PHI,HOU,PHI @ HOU,data.nba.com mobile_teams v2015 play-by-play,193,72,121,0.2777777777777778,0.2727272727272727,1.0185185185185186,,,,61.66939200237847
2023-24,22300435,20231229,OKC,DEN,OKC @ DEN,data.nba.com mobile_teams v2015 play-by-play,197,53,144,0.0754716981132075,0.1944444444444444,0.3881401617250674,,,,3.25553738665081
2023-24,22300436,20231229,CHA,PHX,CHA @ PHX,data.nba.com mobile_teams v2015 play-by-play,186,48,138,0.1041666666666666,0.1739130434782608,0.5989583333333334,,,,15.408057083395274
2023-24,22300437,20231229,SAS,POR,SAS @ POR,data.nba.com mobile_teams v2015 play-by-play,205,61,144,0.0983606557377049,0.2291666666666666,0.4292101341281669,,,,4.905604281254646
2023-24,22300438,20231229,MEM,LAC,MEM @ LAC,data.nba.com mobile_teams v2015 play-by-play,205,63,142,0.0952380952380952,0.2323943661971831,0.4098124098124098,,,,4.013676230117437
2023-24,22300439,20231230,MIA,UTA,MIA @ UTA,data.nba.com mobile_teams v2015 play-by-play,206,79,127,0.430379746835443,0.2834645669291338,1.518284106891702,,,,91.86858926713244
2023-24,22300440,20231230,TOR,DET,TOR @ DET,data.nba.com mobile_teams v2015 play-by-play,206,84,122,0.2976190476190476,0.3278688524590163,0.9077380952380952,,,,49.79931618849413
2023-24,22300441,20231230,NYK,IND,NYK @ IND,data.nba.com mobile_teams v2015 play-by-play,202,57,145,0.2280701754385964,0.2,1.1403508771929822,,,,72.03062286308905
2023-24,22300442,20231230,PHI,CHI,PHI @ CHI,data.nba.com mobile_teams v2015 play-by-play,182,60,122,0.2166666666666666,0.2459016393442623,0.8811111111111112,,,,46.63297160695704
2023-24,22300443,20231230,LAL,MIN,LAL @ MIN,data.nba.com mobile_teams v2015 play-by-play,199,67,132,0.1641791044776119,0.2575757575757575,0.6374012291483758,,,,19.28051137208265
2023-24,22300444,20231230,DAL,GSW,DAL @ GSW,data.nba.com mobile_teams v2015 play-by-play,199,52,147,0.25,0.1700680272108843,1.47,,,,90.38947524899658
2023-24,22300445,20231231,ATL,WAS,ATL @ WAS,data.nba.com mobile_teams v2015 play-by-play,216,58,158,0.3793103448275862,0.1582278481012658,2.3972413793103446,,,,99.6134978445072
2023-24,22300446,20231231,LAL,NOP,LAL @ NOP,data.nba.com mobile_teams v2015 play-by-play,199,58,141,0.2241379310344827,0.2056737588652482,1.0897740784780023,,,,67.95005202913632
2023-24,22300447,20231231,BKN,OKC,BKN @ OKC,data.nba.com mobile_teams v2015 play-by-play,203,68,135,0.1470588235294117,0.2814814814814815,0.5224458204334366,,,,10.257172588077896
2023-24,22300448,20231231,BOS,SAS,BOS @ SAS,data.nba.com mobile_teams v2015 play-by-play,206,54,152,0.2592592592592592,0.1644736842105263,1.576296296296296,,,,93.34027055150884
2023-24,22300449,20231231,SAC,MEM,SAC @ MEM,data.nba.com mobile_teams v2015 play-by-play,198,57,141,0.3157894736842105,0.1843971631205673,1.7125506072874497,,,,95.9119964322878
2023-24,22300450,20231231,ORL,PHX,ORL @ PHX,data.nba.com mobile_teams v2015 play-by-play,193,58,135,0.293103448275862,0.2,1.46551724137931,,,,90.21108963876914
2023-24,22300451,20240101,MIN,NYK,MIN @ NYK,data.nba.com mobile_teams v2015 play-by-play,192,74,118,0.2027027027027027,0.3050847457627119,0.6644144144144144,,,,22.000891928051136
2023-24,22300452,20240101,CLE,TOR,CLE @ TOR,data.nba.com mobile_teams v2015 play-by-play,204,91,113,0.3076923076923077,0.3539823008849557,0.8692307692307693,,,,45.369406867846
2023-24,22300453,20240101,DET,HOU,DET @ HOU,data.nba.com mobile_teams v2015 play-by-play,206,64,142,0.21875,0.2394366197183098,0.9136029411764708,,,,50.40880035677122
2023-24,22300454,20240101,IND,MIL,IND @ MIL,data.nba.com mobile_teams v2015 play-by-play,208,84,124,0.2857142857142857,0.2903225806451613,0.984126984126984,,,,58.09424706407017
2023-24,22300455,20240101,CHA,DEN,CHA @ DEN,data.nba.com mobile_teams v2015 play-by-play,188,47,141,0.1914893617021276,0.1560283687943262,1.2272727272727273,,,,78.57886130518806
2023-24,22300456,20240101,POR,PHX,POR @ PHX,data.nba.com mobile_teams v2015 play-by-play,201,64,137,0.171875,0.2335766423357664,0.73583984375,,,,30.414746543778804
2023-24,22300457,20240101,DAL,UTA,DAL @ UTA,data.nba.com mobile_teams v2015 play-by-play,205,48,157,0.0625,0.1592356687898089,0.3925,,,,3.374461126802438
2023-24,22300458,20240101,MIA,LAC,MIA @ LAC,data.nba.com mobile_teams v2015 play-by-play,192,63,129,0.3492063492063492,0.2248062015503876,1.553366174055829,,,,92.84971012338336
2023-24,22300459,20240102,CHI,PHI,CHI @ PHI,data.nba.com mobile_teams v2015 play-by-play,203,70,133,0.2428571428571428,0.2481203007518796,0.9787878787878788,,,,57.54422476586889
2023-24,22300460,20240102,SAS,MEM,SAS @ MEM,data.nba.com mobile_teams v2015 play-by-play,195,68,127,0.1911764705882352,0.2598425196850393,0.7357397504456328,,,,30.39988107625985
2023-24,22300461,20240102,BKN,NOP,BKN @ NOP,data.nba.com mobile_teams v2015 play-by-play,188,42,146,0.1904761904761904,0.1438356164383561,1.3242630385487528,,,,84.28720083246618
2023-24,22300462,20240102,BOS,OKC,BOS @ OKC,data.nba.com mobile_teams v2015 play-by-play,197,60,137,0.2833333333333333,0.2116788321167883,1.3385057471264368,,,,85.07507061097071
2023-24,22300463,20240102,ORL,GSW,ORL @ GSW,data.nba.com mobile_teams v2015 play-by-play,196,70,126,0.3571428571428571,0.238095238095238,1.5000000000000002,,,,91.42262524156384
2023-24,22300464,20240102,CHA,SAC,CHA @ SAC,data.nba.com mobile_teams v2015 play-by-play,201,59,142,0.0847457627118644,0.2183098591549295,0.3881902679059595,,,,3.2704028541697636
2023-24,22300465,20240103,WAS,CLE,WAS @ CLE,data.nba.com mobile_teams v2015 play-by-play,191,45,146,0.1111111111111111,0.1643835616438356,0.6759259259259259,,,,23.279322134681134
2023-24,22300466,20240103,MIL,IND,MIL @ IND,data.nba.com mobile_teams v2015 play-by-play,210,87,123,0.2988505747126437,0.3252032520325203,0.9189655172413794,,,,50.97368812249145
2023-24,22300467,20240103,OKC,ATL,OKC @ ATL,data.nba.com mobile_teams v2015 play-by-play,212,72,140,0.3611111111111111,0.2285714285714285,1.5798611111111112,,,,93.47405975917944
2023-24,22300468,20240103,CHI,NYK,CHI @ NYK,data.nba.com mobile_teams v2015 play-by-play,190,46,144,0.3043478260869565,0.1666666666666666,1.8260869565217392,,,,97.4134086517021
2023-24,22300469,20240103,BKN,HOU,BKN @ HOU,data.nba.com mobile_teams v2015 play-by-play,198,63,135,0.2222222222222222,0.237037037037037,0.9375,,,,53.04742084138546
2023-24,22300470,20240103,TOR,MEM,TOR @ MEM,data.nba.com mobile_teams v2015 play-by-play,205,59,146,0.2203389830508474,0.2123287671232876,1.037725533078185,,,,63.50527724096923
2023-24,22300471,20240103,NOP,MIN,NOP @ MIN,data.nba.com mobile_teams v2015 play-by-play,185,61,124,0.2131147540983606,0.2419354838709677,0.8808743169398906,,,,46.60324067191913
2023-24,22300472,20240103,POR,DAL,POR @ DAL,data.nba.com mobile_teams v2015 play-by-play,208,76,132,0.3421052631578947,0.2651515151515151,1.2902255639097746,,,,82.32495911996432
2023-24,22300473,20240103,LAC,PHX,LAC @ PHX,data.nba.com mobile_teams v2015 play-by-play,186,64,122,0.3125,0.2295081967213114,1.3616071428571428,,,,86.18998067489223
2023-24,22300474,20240103,DET,UTA,DET @ UTA,data.nba.com mobile_teams v2015 play-by-play,223,77,146,0.2727272727272727,0.2602739726027397,1.0478468899521531,,,,64.4418016946633
2023-24,22300475,20240103,MIA,LAL,MIA @ LAL,data.nba.com mobile_teams v2015 play-by-play,202,58,144,0.2068965517241379,0.2083333333333333,0.993103448275862,,,,59.04563698528319
2023-24,22300476,20240103,ORL,SAC,ORL @ SAC,data.nba.com mobile_teams v2015 play-by-play,231,80,151,0.1625,0.2582781456953642,0.6291666666666668,,,,18.448045191021254
2023-24,22300477,20240104,MIL,SAS,MIL @ SAS,data.nba.com mobile_teams v2015 play-by-play,208,54,154,0.1111111111111111,0.1818181818181818,0.611111111111111,,,,16.69392002378475
2023-24,22300478,20240104,DEN,GSW,DEN @ GSW,data.nba.com mobile_teams v2015 play-by-play,189,57,132,0.2807017543859649,0.2121212121212121,1.3233082706766917,,,,84.19800802735246
2023-24,22300479,20240105,UTA,BOS,UTA @ BOS,data.nba.com mobile_teams v2015 play-by-play,218,76,142,0.3289473684210526,0.2535211267605634,1.297514619883041,,,,82.78578861305188
2023-24,22300480,20240105,ATL,IND,ATL @ IND,data.nba.com mobile_teams v2015 play-by-play,213,58,155,0.1379310344827586,0.1935483870967742,0.7126436781609196,,,,27.34502750111491
2023-24,22300481,20240105,OKC,BKN,OKC @ BKN,data.nba.com mobile_teams v2015 play-by-play,199,82,117,0.2195121951219512,0.3418803418803419,0.6420731707317073,,,,19.756206332689164
2023-24,22300482,20240105,WAS,CLE,WAS @ CLE,data.nba.com mobile_teams v2015 play-by-play,195,63,132,0.0476190476190476,0.25,0.1904761904761904,,,,0.3419057529359298
2023-24,22300483,20240105,NYK,PHI,NYK @ PHI,data.nba.com mobile_teams v2015 play-by-play,198,67,131,0.1791044776119403,0.2519083969465648,0.7109905020352781,,,,27.114612754571137
2023-24,22300484,20240105,CHA,CHI,CHA @ CHI,data.nba.com mobile_teams v2015 play-by-play,183,60,123,0.1666666666666666,0.2439024390243902,0.6833333333333333,,,,24.17868291957782
2023-24,22300485,20240105,MIN,HOU,MIN @ HOU,data.nba.com mobile_teams v2015 play-by-play,200,51,149,0.1764705882352941,0.1812080536912751,0.9738562091503268,,,,57.14285714285714
2023-24,22300486,20240105,LAC,NOP,LAC @ NOP,data.nba.com mobile_teams v2015 play-by-play,186,55,131,0.2,0.2213740458015267,0.903448275862069,,,,49.30132302660919
2023-24,22300487,20240105,POR,DAL,POR @ DAL,data.nba.com mobile_teams v2015 play-by-play,215,51,164,0.1568627450980392,0.1524390243902439,1.0290196078431373,,,,62.65794559238888
2023-24,22300488,20240105,ORL,DEN,ORL @ DEN,data.nba.com mobile_teams v2015 play-by-play,204,64,140,0.25,0.2428571428571428,1.0294117647058825,,,,62.68767652742678
2023-24,22300489,20240105,MIA,PHX,MIA @ PHX,data.nba.com mobile_teams v2015 play-by-play,188,65,123,0.3538461538461538,0.2439024390243902,1.4507692307692308,,,,89.59417273673257
2023-24,22300490,20240105,DET,GSW,DET @ GSW,data.nba.com mobile_teams v2015 play-by-play,197,66,131,0.1818181818181818,0.2519083969465648,0.7217630853994491,,,,28.601159506466477
2023-24,22300491,20240105,MEM,LAL,MEM @ LAL,data.nba.com mobile_teams v2015 play-by-play,204,54,150,0.2592592592592592,0.18,1.4403292181069958,,,,89.25226698379663
2023-24,22300492,20240105,TOR,SAC,TOR @ SAC,data.nba.com mobile_teams v2015 play-by-play,206,62,144,0.1935483870967742,0.2083333333333333,0.929032258064516,,,,52.19265645904564
2023-24,22300493,20240106,BOS,IND,BOS @ IND,data.nba.com mobile_teams v2015 play-by-play,202,62,140,0.2096774193548387,0.2071428571428571,1.0122358175750834,,,,61.06734056786086
2023-24,22300494,20240106,NYK,WAS,NYK @ WAS,data.nba.com mobile_teams v2015 play-by-play,201,60,141,0.1166666666666666,0.226950354609929,0.5140625,,,,9.61052475100342
2023-24,22300495,20240106,UTA,PHI,UTA @ PHI,data.nba.com mobile_teams v2015 play-by-play,202,63,139,0.2539682539682539,0.2158273381294964,1.1767195767195766,,,,74.59491601010852
2023-24,22300496,20240106,MIL,HOU,MIL @ HOU,data.nba.com mobile_teams v2015 play-by-play,200,83,117,0.2048192771084337,0.3418803418803419,0.5990963855421686,,,,15.430355284673702
2023-24,22300497,20240107,SAS,CLE,SAS @ CLE,data.nba.com mobile_teams v2015 play-by-play,198,56,142,0.1785714285714285,0.2183098591549295,0.8179723502304148,,,,39.72052921064368
2023-24,22300498,20240107,POR,BKN,POR @ BKN,data.nba.com mobile_teams v2015 play-by-play,214,73,141,0.2054794520547945,0.2553191489361702,0.8047945205479452,,,,38.07046231603984
2023-24,22300499,20240107,ATL,ORL,ATL @ ORL,data.nba.com mobile_teams v2015 play-by-play,214,81,133,0.2098765432098765,0.2932330827067669,0.7157328268439379,,,,27.813289727961944
2023-24,22300500,20240107,NOP,SAC,NOP @ SAC,data.nba.com mobile_teams v2015 play-by-play,190,38,152,0.0526315789473684,0.131578947368421,0.4,,,,3.656905009662554
2023-24,22300501,20240107,MIN,DAL,MIN @ DAL,data.nba.com mobile_teams v2015 play-by-play,189,64,125,0.140625,0.264,0.5326704545454545,,,,10.985580496506616
2023-24,22300502,20240107,DET,DEN,DET @ DEN,data.nba.com mobile_teams v2015 play-by-play,194,65,129,0.1076923076923077,0.2558139534883721,0.420979020979021,,,,4.429909320648134
2023-24,22300503,20240107,MEM,PHX,MEM @ PHX,data.nba.com mobile_teams v2015 play-by-play,212,73,139,0.2191780821917808,0.2805755395683453,0.7811731647348086,,,,35.7514493830831
2023-24,22300504,20240107,TOR,GSW,TOR @ GSW,data.nba.com mobile_teams v2015 play-by-play,197,44,153,0.1136363636363636,0.1568627450980392,0.7244318181818181,,,,28.972796194440313
2023-24,22300505,20240107,LAC,LAL,LAC @ LAL,data.nba.com mobile_teams v2015 play-by-play,196,49,147,0.0816326530612244,0.1768707482993197,0.4615384615384615,,,,6.4218819681879
2023-24,22300506,20240108,CHI,CHA,CHI @ CHA,data.nba.com mobile_teams v2015 play-by-play,203,62,141,0.1451612903225806,0.2198581560283688,0.6602497398543185,,,,21.58465883752044
2023-24,22300507,20240108,BOS,IND,BOS @ IND,data.nba.com mobile_teams v2015 play-by-play,204,64,140,0.09375,0.2357142857142857,0.3977272727272727,,,,3.552846737029879
2023-24,22300508,20240108,OKC,WAS,OKC @ WAS,data.nba.com mobile_teams v2015 play-by-play,203,67,136,0.2238805970149253,0.2573529411764705,0.8699360341151388,,,,45.41400327040285
2023-24,22300509,20240108,HOU,MIA,HOU @ MIA,data.nba.com mobile_teams v2015 play-by-play,195,84,111,0.25,0.3693693693693693,0.676829268292683,,,,23.398245874832764
2023-24,22300510,20240108,UTA,MIL,UTA @ MIL,data.nba.com mobile_teams v2015 play-by-play,197,57,140,0.2105263157894736,0.2,1.0526315789473684,,,,64.8208711163966
2023-24,22300511,20240108,PHX,LAC,PHX @ LAC,data.nba.com mobile_teams v2015 play-by-play,194,71,123,0.2253521126760563,0.2926829268292683,0.7699530516431925,,,,34.48045191021258
2023-24,22300512,20240109,SAC,DET,SAC @ DET,data.nba.com mobile_teams v2015 play-by-play,204,61,143,0.1639344262295081,0.2237762237762237,0.7325819672131147,,,,30.050542589564444
2023-24,22300513,20240109,MIN,ORL,MIN @ ORL,data.nba.com mobile_teams v2015 play-by-play,196,66,130,0.1969696969696969,0.2461538461538461,0.8001893939393938,,,,37.71369109558496
2023-24,22300514,20240109,POR,NYK,POR @ NYK,data.nba.com mobile_teams v2015 play-by-play,189,59,130,0.1186440677966101,0.2307692307692307,0.5141242937853108,,,,9.632822952281847
