season,season_start_year,season_type,game_id,game_date_et,away_team,home_team,matchup,away_score,home_score,series,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,source,wmi_percentile
2024-25,2024,Playoffs,0042400111,2025-04-20,ORL,BOS,ORL @ BOS,86,103,BOS leads series 1-0,172,49,123,0.10204081632653061,0.21138211382113822,0.4827315541601256,data.nba.com mobile_teams v2015 play-by-play,7.115384615384615
2024-25,2024,Playoffs,0042400141,2025-04-20,MEM,OKC,MEM @ OKC,80,131,OKC leads series 1-0,217,45,172,0.2222222222222222,0.13372093023255813,1.6618357487922706,data.nba.com mobile_teams v2015 play-by-play,95.08413461538461
2024-25,2024,Playoffs,0042400151,2025-04-20,GSW,HOU,GSW @ HOU,95,85,GSW leads series 1-0,176,44,132,0.36363636363636365,0.16666666666666666,2.181818181818182,data.nba.com mobile_teams v2015 play-by-play,99.30288461538461
2024-25,2024,Playoffs,0042400122,2025-04-21,DET,NYK,DET @ NYK,100,94,Series tied 1-1,189,61,128,0.2786885245901639,0.25,1.1147540983606556,data.nba.com mobile_teams v2015 play-by-play,70.8173076923077
2024-25,2024,Playoffs,0042400172,2025-04-21,LAC,DEN,LAC @ DEN,105,102,Series tied 1-1,186,47,139,0.14893617021276595,0.17985611510791366,0.8280851063829787,data.nba.com mobile_teams v2015 play-by-play,40.78125
2024-25,2024,Playoffs,0042400132,2025-04-22,MIL,IND,MIL @ IND,115,123,IND leads series 2-0,196,61,135,0.21311475409836064,0.22962962962962963,0.9280803807509254,data.nba.com mobile_teams v2015 play-by-play,52.31971153846153
2024-25,2024,Playoffs,0042400142,2025-04-22,MEM,OKC,MEM @ OKC,99,118,OKC leads series 2-0,197,48,149,0.16666666666666666,0.15436241610738255,1.0797101449275361,data.nba.com mobile_teams v2015 play-by-play,67.66826923076923
2024-25,2024,Playoffs,0042400162,2025-04-22,MIN,LAL,MIN @ LAL,85,94,Series tied 1-1,176,63,113,0.31746031746031744,0.26548672566371684,1.1957671957671956,data.nba.com mobile_teams v2015 play-by-play,76.92307692307693
2024-25,2024,Playoffs,0042400102,2025-04-23,MIA,CLE,MIA @ CLE,112,121,CLE leads series 2-0,188,57,131,0.2631578947368421,0.20610687022900764,1.276803118908382,data.nba.com mobile_teams v2015 play-by-play,82.2235576923077
2024-25,2024,Playoffs,0042400112,2025-04-23,ORL,BOS,ORL @ BOS,100,109,BOS leads series 2-0,176,68,108,0.29411764705882354,0.3148148148148148,0.9342560553633218,data.nba.com mobile_teams v2015 play-by-play,52.824519230769226
2024-25,2024,Playoffs,0042400152,2025-04-23,GSW,HOU,GSW @ HOU,94,109,Series tied 1-1,191,56,135,0.05357142857142857,0.21481481481481482,0.24938423645320196,data.nba.com mobile_teams v2015 play-by-play,0.6009615384615385
2024-25,2024,Playoffs,0042400123,2025-04-24,NYK,DET,NYK @ DET,118,116,NYK leads series 2-1,196,77,119,0.37662337662337664,0.31092436974789917,1.2113022113022114,data.nba.com mobile_teams v2015 play-by-play,78.18509615384616
2024-25,2024,Playoffs,0042400143,2025-04-24,OKC,MEM,OKC @ MEM,114,108,OKC leads series 3-0,198,81,117,0.2222222222222222,0.3333333333333333,0.6666666666666666,data.nba.com mobile_teams v2015 play-by-play,22.157451923076923
2024-25,2024,Playoffs,0042400173,2025-04-24,DEN,LAC,DEN @ LAC,83,117,LAC leads series 2-1,176,59,117,0.1694915254237288,0.26495726495726496,0.6396938217605248,data.nba.com mobile_teams v2015 play-by-play,19.21875
2024-25,2024,Playoffs,0042400113,2025-04-25,BOS,ORL,BOS @ ORL,93,95,BOS leads series 2-1,179,65,114,0.46153846153846156,0.23684210526315788,1.948717948717949,data.nba.com mobile_teams v2015 play-by-play,98.29326923076923
2024-25,2024,Playoffs,0042400133,2025-04-25,IND,MIL,IND @ MIL,101,117,IND leads series 2-1,196,61,135,0.18032786885245902,0.2222222222222222,0.8114754098360657,data.nba.com mobile_teams v2015 play-by-play,38.89423076923077
2024-25,2024,Playoffs,0042400163,2025-04-25,LAL,MIN,LAL @ MIN,104,116,MIN leads series 2-1,191,67,124,0.3582089552238806,0.25,1.4328358208955223,data.nba.com mobile_teams v2015 play-by-play,89.30288461538461
2024-25,2024,Playoffs,0042400103,2025-04-26,CLE,MIA,CLE @ MIA,124,87,CLE leads series 3-0,181,53,128,0.20754716981132076,0.203125,1.0217706821480408,data.nba.com mobile_teams v2015 play-by-play,62.379807692307686
2024-25,2024,Playoffs,0042400144,2025-04-26,OKC,MEM,OKC @ MEM,117,115,OKC wins series 4-0,205,70,135,0.17142857142857143,0.28888888888888886,0.5934065934065935,data.nba.com mobile_teams v2015 play-by-play,14.903846153846153
2024-25,2024,Playoffs,0042400153,2025-04-26,HOU,GSW,HOU @ GSW,93,104,GSW leads series 2-1,185,66,119,0.15151515151515152,0.2773109243697479,0.5463728191000918,data.nba.com mobile_teams v2015 play-by-play,11.466346153846153
2024-25,2024,Playoffs,0042400174,2025-04-26,DEN,LAC,DEN @ LAC,101,99,Series tied 2-2,181,60,121,0.25,0.2396694214876033,1.043103448275862,data.nba.com mobile_teams v2015 play-by-play,64.51923076923077
2024-25,2024,Playoffs,0042400114,2025-04-27,BOS,ORL,BOS @ ORL,107,98,BOS leads series 3-1,186,69,117,0.2318840579710145,0.28205128205128205,0.8221343873517787,data.nba.com mobile_teams v2015 play-by-play,40.18028846153846
2024-25,2024,Playoffs,0042400124,2025-04-27,NYK,DET,NYK @ DET,94,93,NYK leads series 3-1,189,55,134,0.14545454545454545,0.208955223880597,0.6961038961038961,data.nba.com mobile_teams v2015 play-by-play,25.528846153846153
2024-25,2024,Playoffs,0042400134,2025-04-27,IND,MIL,IND @ MIL,129,103,IND leads series 3-1,189,53,136,0.09433962264150944,0.20588235294117646,0.45822102425876016,data.nba.com mobile_teams v2015 play-by-play,5.805288461538462
2024-25,2024,Playoffs,0042400164,2025-04-27,LAL,MIN,LAL @ MIN,113,116,MIN leads series 3-1,183,75,108,0.18666666666666668,0.37962962962962965,0.4917073170731707,data.nba.com mobile_teams v2015 play-by-play,7.668269230769232
2024-25,2024,Playoffs,0042400104,2025-04-28,CLE,MIA,CLE @ MIA,138,83,CLE wins series 4-0,195,49,146,0.1836734693877551,0.1780821917808219,1.0313971742543173,data.nba.com mobile_teams v2015 play-by-play,63.4375
2024-25,2024,Playoffs,0042400154,2025-04-28,HOU,GSW,HOU @ GSW,106,109,GSW leads series 3-1,177,59,118,0.1694915254237288,0.2627118644067797,0.6451612903225805,data.nba.com mobile_teams v2015 play-by-play,19.927884615384617
2024-25,2024,Playoffs,0042400115,2025-04-29,ORL,BOS,ORL @ BOS,89,120,BOS wins series 4-1,185,65,120,0.13846153846153847,0.2916666666666667,0.4747252747252747,data.nba.com mobile_teams v2015 play-by-play,6.586538461538462
2024-25,2024,Playoffs,0042400125,2025-04-29,DET,NYK,DET @ NYK,106,103,NYK leads series 3-2,194,73,121,0.3150684931506849,0.30578512396694213,1.0303591262495373,data.nba.com mobile_teams v2015 play-by-play,63.26923076923077
2024-25,2024,Playoffs,0042400135,2025-04-29,MIL,IND,MIL @ IND,118,119,IND wins series 4-1,216,72,144,0.18055555555555555,0.25,0.7222222222222222,data.nba.com mobile_teams v2015 play-by-play,28.46153846153846
2024-25,2024,Playoffs,0042400175,2025-04-29,LAC,DEN,LAC @ DEN,115,131,DEN leads series 3-2,188,70,118,0.2857142857142857,0.2711864406779661,1.0535714285714286,data.nba.com mobile_teams v2015 play-by-play,65.44471153846155
2024-25,2024,Playoffs,0042400155,2025-04-30,GSW,HOU,GSW @ HOU,116,131,GSW leads series 3-2,198,77,121,0.23376623376623376,0.30578512396694213,0.7644787644787645,data.nba.com mobile_teams v2015 play-by-play,33.70192307692308
2024-25,2024,Playoffs,0042400165,2025-04-30,MIN,LAL,MIN @ LAL,103,96,MIN wins series 4-1,188,72,116,0.2777777777777778,0.3103448275862069,0.8950617283950617,data.nba.com mobile_teams v2015 play-by-play,48.44951923076923
2024-25,2024,Playoffs,0042400126,2025-05-01,NYK,DET,NYK @ DET,116,113,NYK wins series 4-2,203,75,128,0.26666666666666666,0.28125,0.9481481481481482,data.nba.com mobile_teams v2015 play-by-play,54.39903846153846
2024-25,2024,Playoffs,0042400176,2025-05-01,DEN,LAC,DEN @ LAC,105,111,Series tied 3-3,175,53,122,0.03773584905660377,0.22131147540983606,0.1705101327742837,data.nba.com mobile_teams v2015 play-by-play,0.18028846153846154
2024-25,2024,Playoffs,0042400156,2025-05-02,HOU,GSW,HOU @ GSW,115,107,Series tied 3-3,195,75,120,0.29333333333333333,0.2833333333333333,1.035294117647059,data.nba.com mobile_teams v2015 play-by-play,63.762019230769226
2024-25,2024,Playoffs,0042400177,2025-05-03,LAC,DEN,LAC @ DEN,101,120,DEN wins series 4-3,193,68,125,0.16176470588235295,0.28,0.5777310924369747,data.nba.com mobile_teams v2015 play-by-play,13.629807692307692
2024-25,2024,Playoffs,0042400157,2025-05-04,GSW,HOU,GSW @ HOU,103,89,GSW wins series 4-3,178,48,130,0.20833333333333334,0.18461538461538463,1.128472222222222,data.nba.com mobile_teams v2015 play-by-play,71.85697115384615
2024-25,2024,Playoffs,0042400201,2025-05-04,IND,CLE,IND @ CLE,121,112,IND leads series 1-0,198,56,142,0.23214285714285715,0.19718309859154928,1.177295918367347,data.nba.com mobile_teams v2015 play-by-play,75.55288461538461
2024-25,2024,Playoffs,0042400211,2025-05-05,NYK,BOS,NYK @ BOS,108,105,NYK leads series 1-0,202,63,139,0.36507936507936506,0.2014388489208633,1.812358276643991,data.nba.com mobile_teams v2015 play-by-play,97.31971153846153
2024-25,2024,Playoffs,0042400221,2025-05-05,DEN,OKC,DEN @ OKC,121,119,DEN leads series 1-0,209,80,129,0.25,0.2868217054263566,0.8716216216216216,data.nba.com mobile_teams v2015 play-by-play,45.546875
2024-25,2024,Playoffs,0042400202,2025-05-06,IND,CLE,IND @ CLE,120,119,IND leads series 2-0,202,79,123,0.21518987341772153,0.3252032520325203,0.6617088607594938,data.nba.com mobile_teams v2015 play-by-play,21.514423076923077
2024-25,2024,Playoffs,0042400231,2025-05-06,GSW,MIN,GSW @ MIN,99,88,GSW leads series 1-0,4,0,4,,0.25,,data.nba.com mobile_teams v2015 play-by-play,
2024-25,2024,Playoffs,0042400212,2025-05-07,NYK,BOS,NYK @ BOS,91,90,NYK leads series 2-0,191,49,142,0.08163265306122448,0.176056338028169,0.4636734693877551,data.nba.com mobile_teams v2015 play-by-play,5.997596153846154
2024-25,2024,Playoffs,0042400222,2025-05-07,DEN,OKC,DEN @ OKC,106,149,Series tied 1-1,205,77,128,0.22077922077922077,0.3046875,0.7246087246087246,data.nba.com mobile_teams v2015 play-by-play,28.79807692307692
2024-25,2024,Playoffs,0042400232,2025-05-08,GSW,MIN,GSW @ MIN,93,117,Series tied 1-1,189,61,128,0.13114754098360656,0.25,0.5245901639344263,data.nba.com mobile_teams v2015 play-by-play,9.819711538461538
2024-25,2024,Playoffs,0042400203,2025-05-09,CLE,IND,CLE @ IND,126,104,IND leads series 2-1,207,83,124,0.3373493975903614,0.3064516129032258,1.1008243500317056,data.nba.com mobile_teams v2015 play-by-play,69.60336538461539
2024-25,2024,Playoffs,0042400223,2025-05-09,OKC,DEN,OKC @ DEN,104,113,DEN leads series 2-1,208,72,136,0.25,0.25735294117647056,0.9714285714285715,data.nba.com mobile_teams v2015 play-by-play,57.28365384615385
2024-25,2024,Playoffs,0042400213,2025-05-10,BOS,NYK,BOS @ NYK,115,93,NYK leads series 2-1,179,65,114,0.26153846153846155,0.2543859649122807,1.0281167108753315,data.nba.com mobile_teams v2015 play-by-play,63.01682692307692
2024-25,2024,Playoffs,0042400233,2025-05-10,MIN,GSW,MIN @ GSW,102,97,MIN leads series 2-1,186,69,117,0.21739130434782608,0.2905982905982906,0.748081841432225,data.nba.com mobile_teams v2015 play-by-play,31.69471153846154
2024-25,2024,Playoffs,0042400204,2025-05-11,CLE,IND,CLE @ IND,109,129,IND leads series 3-1,203,77,126,0.2857142857142857,0.2857142857142857,1.0,data.nba.com mobile_teams v2015 play-by-play,60.120192307692314
2024-25,2024,Playoffs,0042400224,2025-05-11,OKC,DEN,OKC @ DEN,92,87,Series tied 2-2,195,75,120,0.3333333333333333,0.30833333333333335,1.081081081081081,data.nba.com mobile_teams v2015 play-by-play,67.87259615384616
2024-25,2024,Playoffs,0042400214,2025-05-12,BOS,NYK,BOS @ NYK,113,121,NYK leads series 3-1,187,55,132,0.16363636363636364,0.2196969696969697,0.7448275862068966,data.nba.com mobile_teams v2015 play-by-play,31.334134615384617
2024-25,2024,Playoffs,0042400234,2025-05-12,MIN,GSW,MIN @ GSW,117,110,MIN leads series 3-1,201,73,128,0.2876712328767123,0.28125,1.0228310502283104,data.nba.com mobile_teams v2015 play-by-play,62.48798076923077
2024-25,2024,Playoffs,0042400205,2025-05-13,IND,CLE,IND @ CLE,114,105,IND wins series 4-1,200,85,115,0.18823529411764706,0.3739130434782609,0.5034199726402189,data.nba.com mobile_teams v2015 play-by-play,8.377403846153845
2024-25,2024,Playoffs,0042400225,2025-05-13,DEN,OKC,DEN @ OKC,105,112,OKC leads series 3-2,193,59,134,0.1694915254237288,0.22388059701492538,0.7570621468926553,data.nba.com mobile_teams v2015 play-by-play,32.82451923076923
2024-25,2024,Playoffs,0042400215,2025-05-14,NYK,BOS,NYK @ BOS,102,127,NYK leads series 3-2,181,75,106,0.3333333333333333,0.330188679245283,1.0095238095238095,data.nba.com mobile_teams v2015 play-by-play,61.10576923076923
2024-25,2024,Playoffs,0042400235,2025-05-14,GSW,MIN,GSW @ MIN,110,121,MIN wins series 4-1,200,63,137,0.2857142857142857,0.22627737226277372,1.2626728110599077,data.nba.com mobile_teams v2015 play-by-play,81.38822115384615
2024-25,2024,Playoffs,0042400226,2025-05-15,OKC,DEN,OKC @ DEN,107,119,Series tied 3-3,206,75,131,0.26666666666666666,0.2900763358778626,0.9192982456140352,data.nba.com mobile_teams v2015 play-by-play,51.24399038461539
2024-25,2024,Playoffs,0042400216,2025-05-16,BOS,NYK,BOS @ NYK,81,119,NYK wins series 4-2,188,56,132,0.25,0.21212121212121213,1.1785714285714286,data.nba.com mobile_teams v2015 play-by-play,75.6670673076923
2024-25,2024,Playoffs,0042400227,2025-05-18,DEN,OKC,DEN @ OKC,93,125,OKC wins series 4-3,199,65,134,0.13846153846153847,0.26119402985074625,0.5301098901098902,data.nba.com mobile_teams v2015 play-by-play,10.264423076923077
2024-25,2024,Playoffs,0042400311,2025-05-20,MIN,OKC,MIN @ OKC,88,114,OKC leads series 1-0,193,66,127,0.2727272727272727,0.2677165354330709,1.0187165775401068,data.nba.com mobile_teams v2015 play-by-play,62.05528846153846
2024-25,2024,Playoffs,0042400301,2025-05-21,IND,NYK,IND @ NYK,138,135,IND leads series 1-0,214,80,134,0.175,0.30597014925373134,0.5719512195121951,data.nba.com mobile_teams v2015 play-by-play,13.233173076923077
2024-25,2024,Playoffs,0042400312,2025-05-22,MIN,OKC,MIN @ OKC,103,118,OKC leads series 2-0,190,64,126,0.21875,0.2698412698412698,0.8106617647058824,data.nba.com mobile_teams v2015 play-by-play,38.78605769230769
2024-25,2024,Playoffs,0042400302,2025-05-23,IND,NYK,IND @ NYK,114,109,IND leads series 2-0,180,64,116,0.234375,0.28448275862068967,0.8238636363636364,data.nba.com mobile_teams v2015 play-by-play,40.324519230769226
2024-25,2024,Playoffs,0042400313,2025-05-24,OKC,MIN,OKC @ MIN,101,143,OKC leads series 2-1,202,64,138,0.171875,0.2391304347826087,0.71875,data.nba.com mobile_teams v2015 play-by-play,28.058894230769234
2024-25,2024,Playoffs,0042400303,2025-05-25,NYK,IND,NYK @ IND,106,100,IND leads series 2-1,188,76,112,0.27631578947368424,0.3392857142857143,0.814404432132964,data.nba.com mobile_teams v2015 play-by-play,39.21875
2024-25,2024,Playoffs,0042400314,2025-05-26,OKC,MIN,OKC @ MIN,128,126,OKC leads series 3-1,192,61,131,0.39344262295081966,0.1984732824427481,1.9823455233291298,data.nba.com mobile_teams v2015 play-by-play,98.50961538461539
2024-25,2024,Playoffs,0042400304,2025-05-27,NYK,IND,NYK @ IND,121,130,IND leads series 3-1,206,88,118,0.18181818181818182,0.3559322033898305,0.5108225108225108,data.nba.com mobile_teams v2015 play-by-play,8.858173076923077
2024-25,2024,Playoffs,0042400315,2025-05-28,MIN,OKC,MIN @ OKC,94,124,OKC wins series 4-1,210,66,144,0.13636363636363635,0.22916666666666666,0.5950413223140496,data.nba.com mobile_teams v2015 play-by-play,14.993990384615385
2024-25,2024,Playoffs,0042400305,2025-05-29,IND,NYK,IND @ NYK,94,111,IND leads series 3-2,193,67,126,0.3283582089552239,0.2619047619047619,1.253731343283582,data.nba.com mobile_teams v2015 play-by-play,80.82932692307693
2024-25,2024,Playoffs,0042400306,2025-05-31,NYK,IND,NYK @ IND,108,125,IND wins series 4-2,194,58,136,0.20689655172413793,0.21323529411764705,0.9702734839476813,data.nba.com mobile_teams v2015 play-by-play,57.16346153846153
2024-25,2024,Playoffs,0042400401,2025-06-05,IND,OKC,IND @ OKC,111,110,IND leads series 1-0,205,55,150,0.2727272727272727,0.18,1.5151515151515151,data.nba.com mobile_teams v2015 play-by-play,92.01923076923076
2024-25,2024,Playoffs,0042400402,2025-06-08,IND,OKC,IND @ OKC,107,123,Series tied 1-1,193,75,118,0.24,0.2966101694915254,0.8091428571428572,data.nba.com mobile_teams v2015 play-by-play,38.65384615384615
2024-25,2024,Playoffs,0042400403,2025-06-11,OKC,IND,OKC @ IND,107,116,IND leads series 2-1,201,67,134,0.3283582089552239,0.23880597014925373,1.375,data.nba.com mobile_teams v2015 play-by-play,87.16346153846153
2024-25,2024,Playoffs,0042400404,2025-06-13,OKC,IND,OKC @ IND,111,104,Series tied 2-2,195,82,113,0.3780487804878049,0.336283185840708,1.1241976893453145,data.nba.com mobile_teams v2015 play-by-play,71.58653846153847
2024-25,2024,Playoffs,0042400405,2025-06-16,IND,OKC,IND @ OKC,109,120,OKC leads series 3-2,194,80,114,0.2125,0.32456140350877194,0.6547297297297296,data.nba.com mobile_teams v2015 play-by-play,20.91346153846154
2024-25,2024,Playoffs,0042400406,2025-06-19,OKC,IND,OKC @ IND,91,108,Series tied 3-3,201,63,138,0.20634920634920634,0.21739130434782608,0.9492063492063492,data.nba.com mobile_teams v2015 play-by-play,54.51923076923077
2024-25,2024,Playoffs,0042400407,2025-06-22,IND,OKC,IND @ OKC,91,103,OKC wins series 4-3,184,69,115,0.391304347826087,0.26956521739130435,1.4516129032258065,data.nba.com mobile_teams v2015 play-by-play,89.9579326923077
2025-26,2025,Regular Season,0022500001,2025-10-21T19:30:00-04:00,HOU,OKC,HOU @ OKC,,,,225,82,143,0.3048780487804878,0.2517482517482518,1.2110433604336042,local wmi_games_2025_26_asof_2026_03_23.csv,78.13701923076923
2025-26,2025,Regular Season,0022500002,2025-10-21T22:00:00-04:00,GSW,LAL,GSW @ LAL,,,,201,70,131,0.1714285714285714,0.2595419847328244,0.6605042016806723,local wmi_games_2025_26_asof_2026_03_23.csv,21.43028846153846
2025-26,2025,Regular Season,0022500003,2025-10-22T19:00:00-04:00,CLE,NYK,CLE @ NYK,,,,208,69,139,0.3333333333333333,0.2302158273381295,1.4479166666666663,local wmi_games_2025_26_asof_2026_03_23.csv,89.83173076923077
2025-26,2025,Regular Season,0022500080,2025-10-22T19:00:00-04:00,BKN,CHA,BKN @ CHA,,,,211,84,127,0.4404761904761904,0.2755905511811024,1.598299319727891,local wmi_games_2025_26_asof_2026_03_23.csv,94.0264423076923
2025-26,2025,Regular Season,0022500081,2025-10-22T19:00:00-04:00,MIA,ORL,MIA @ ORL,,,,219,79,140,0.189873417721519,0.2857142857142857,0.6645569620253166,local wmi_games_2025_26_asof_2026_03_23.csv,21.790865384615383
2025-26,2025,Regular Season,0022500082,2025-10-22T19:30:00-04:00,TOR,ATL,TOR @ ATL,,,,224,80,144,0.3,0.2569444444444444,1.1675675675675676,local wmi_games_2025_26_asof_2026_03_23.csv,74.86778846153847
2025-26,2025,Regular Season,0022500083,2025-10-22T19:30:00-04:00,PHI,BOS,PHI @ BOS,,,,199,75,124,0.3866666666666666,0.2580645161290322,1.4983333333333333,local wmi_games_2025_26_asof_2026_03_23.csv,91.57451923076924
2025-26,2025,Regular Season,0022500084,2025-10-22T20:00:00-04:00,DET,CHI,DET @ CHI,,,,210,77,133,0.2337662337662337,0.2932330827067669,0.7972027972027972,local wmi_games_2025_26_asof_2026_03_23.csv,37.35576923076923
2025-26,2025,Regular Season,0022500085,2025-10-22T20:00:00-04:00,NOP,MEM,NOP @ MEM,,,,216,89,127,0.3370786516853932,0.3464566929133858,0.9729315628192032,local wmi_games_2025_26_asof_2026_03_23.csv,57.439903846153854
2025-26,2025,Regular Season,0022500086,2025-10-22T20:00:00-04:00,WAS,MIL,WAS @ MIL,,,,214,62,152,0.3225806451612903,0.1907894736842105,1.6907675194660732,local wmi_games_2025_26_asof_2026_03_23.csv,95.69711538461539
2025-26,2025,Regular Season,0022500087,2025-10-22T21:00:00-04:00,LAC,UTA,LAC @ UTA,,,,189,68,121,0.1617647058823529,0.2975206611570248,0.5437091503267975,local wmi_games_2025_26_asof_2026_03_23.csv,11.25
2025-26,2025,Regular Season,0022500004,2025-10-22T21:30:00-04:00,SAS,DAL,SAS @ DAL,,,,200,71,129,0.2112676056338028,0.2868217054263566,0.7365816520746098,local wmi_games_2025_26_asof_2026_03_23.csv,30.312499999999996
2025-26,2025,Regular Season,0022500088,2025-10-22T22:00:00-04:00,SAC,PHX,SAC @ PHX,,,,201,64,137,0.203125,0.2408759124087591,0.8432765151515151,local wmi_games_2025_26_asof_2026_03_23.csv,42.56009615384615
2025-26,2025,Regular Season,0022500089,2025-10-22T22:00:00-04:00,MIN,POR,MIN @ POR,,,,206,70,136,0.3428571428571428,0.2426470588235294,1.412987012987013,local wmi_games_2025_26_asof_2026_03_23.csv,88.56971153846153
2025-26,2025,Regular Season,0022500005,2025-10-23T19:30:00-04:00,OKC,IND,OKC @ IND,,,,245,108,137,0.3055555555555556,0.364963503649635,0.8372222222222223,local wmi_games_2025_26_asof_2026_03_23.csv,41.79086538461539
2025-26,2025,Regular Season,0022500006,2025-10-23T22:00:00-04:00,DEN,GSW,DEN @ GSW,,,,211,64,147,0.140625,0.2176870748299319,0.64599609375,local wmi_games_2025_26_asof_2026_03_23.csv,20.072115384615387
2025-26,2025,Regular Season,0022500092,2025-10-24T18:30:00-04:00,MIL,TOR,MIL @ TOR,,,,208,75,133,0.1466666666666666,0.2781954887218045,0.5272072072072073,local wmi_games_2025_26_asof_2026_03_23.csv,10.096153846153847
2025-26,2025,Regular Season,0022500090,2025-10-24T19:00:00-04:00,ATL,ORL,ATL @ ORL,,,,204,70,134,0.3,0.2611940298507462,1.1485714285714286,local wmi_games_2025_26_asof_2026_03_23.csv,73.60576923076924
2025-26,2025,Regular Season,0022500018,2025-10-24T19:30:00-04:00,BOS,NYK,BOS @ NYK,,,,186,68,118,0.1911764705882352,0.2966101694915254,0.6445378151260504,local wmi_games_2025_26_asof_2026_03_23.csv,19.891826923076923
2025-26,2025,Regular Season,0022500091,2025-10-24T19:30:00-04:00,CLE,BKN,CLE @ BKN,,,,207,71,136,0.3098591549295774,0.2352941176470588,1.3169014084507042,local wmi_games_2025_26_asof_2026_03_23.csv,84.3389423076923
2025-26,2025,Regular Season,0022500093,2025-10-24T20:00:00-04:00,DET,HOU,DET @ HOU,,,,198,87,111,0.264367816091954,0.3693693693693693,0.7157275021026073,local wmi_games_2025_26_asof_2026_03_23.csv,27.632211538461537
2025-26,2025,Regular Season,0022500094,2025-10-24T20:00:00-04:00,MIA,MEM,MIA @ MEM,,,,226,65,161,0.1076923076923077,0.2049689440993788,0.5254079254079255,local wmi_games_2025_26_asof_2026_03_23.csv,9.927884615384615
2025-26,2025,Regular Season,0022500095,2025-10-24T20:00:00-04:00,SAS,NOP,SAS @ NOP,,,,209,79,130,0.2151898734177215,0.3153846153846154,0.682309354739117,local wmi_games_2025_26_asof_2026_03_23.csv,23.88221153846154
2025-26,2025,Regular Season,0022500096,2025-10-24T20:30:00-04:00,WAS,DAL,WAS @ DAL,,,,216,68,148,0.2647058823529412,0.2162162162162162,1.2242647058823528,local wmi_games_2025_26_asof_2026_03_23.csv,79.05048076923077
2025-26,2025,Regular Season,0022500019,2025-10-24T22:00:00-04:00,MIN,LAL,MIN @ LAL,,,,185,70,115,0.3,0.3130434782608696,0.9583333333333331,local wmi_games_2025_26_asof_2026_03_23.csv,55.68509615384616
2025-26,2025,Regular Season,0022500097,2025-10-24T22:00:00-04:00,GSW,POR,GSW @ POR,,,,220,78,142,0.1666666666666666,0.2676056338028169,0.6228070175438597,local wmi_games_2025_26_asof_2026_03_23.csv,17.53605769230769
2025-26,2025,Regular Season,0022500098,2025-10-24T22:00:00-04:00,UTA,SAC,UTA @ SAC,,,,195,46,149,0.1521739130434782,0.1677852348993288,0.9069565217391304,local wmi_games_2025_26_asof_2026_03_23.csv,49.81370192307693
2025-26,2025,Regular Season,0022500099,2025-10-24T22:30:00-04:00,PHX,LAC,PHX @ LAC,,,,191,64,127,0.234375,0.2519685039370078,0.93017578125,local wmi_games_2025_26_asof_2026_03_23.csv,52.48798076923077
2025-26,2025,Regular Season,0022500100,2025-10-25T19:00:00-04:00,CHI,ORL,CHI @ ORL,,,,213,84,129,0.2261904761904762,0.3255813953488372,0.6947278911564625,local wmi_games_2025_26_asof_2026_03_23.csv,25.288461538461537
2025-26,2025,Regular Season,0022500101,2025-10-25T19:30:00-04:00,OKC,ATL,OKC @ ATL,,,,189,65,124,0.1692307692307692,0.2580645161290322,0.6557692307692308,local wmi_games_2025_26_asof_2026_03_23.csv,20.997596153846153
2025-26,2025,Regular Season,0022500102,2025-10-25T19:30:00-04:00,CHA,PHI,CHA @ PHI,,,,205,70,135,0.2714285714285714,0.2592592592592592,1.046938775510204,local wmi_games_2025_26_asof_2026_03_23.csv,64.83173076923077
2025-26,2025,Regular Season,0022500103,2025-10-25T20:00:00-04:00,IND,MEM,IND @ MEM,,,,201,70,131,0.2857142857142857,0.2519083969465648,1.1341991341991342,local wmi_games_2025_26_asof_2026_03_23.csv,72.27163461538461
2025-26,2025,Regular Season,0022500104,2025-10-25T21:00:00-04:00,PHX,DEN,PHX @ DEN,,,,211,83,128,0.2650602409638554,0.3359375,0.7890165312412442,local wmi_games_2025_26_asof_2026_03_23.csv,36.55048076923077
2025-26,2025,Regular Season,0022500105,2025-10-26T14:00:00-04:00,BKN,SAS,BKN @ SAS,,,,188,91,97,0.2747252747252747,0.4432989690721649,0.6197291081012012,local wmi_games_2025_26_asof_2026_03_23.csv,17.247596153846153
2025-26,2025,Regular Season,0022500106,2025-10-26T15:30:00-04:00,BOS,DET,BOS @ DET,,,,198,81,117,0.2839506172839506,0.3418803418803419,0.8305555555555555,local wmi_games_2025_26_asof_2026_03_23.csv,41.05769230769231
2025-26,2025,Regular Season,0022500107,2025-10-26T18:00:00-04:00,MIL,CLE,MIL @ CLE,,,,207,77,130,0.1818181818181818,0.3,0.6060606060606061,local wmi_games_2025_26_asof_2026_03_23.csv,16.00360576923077
2025-26,2025,Regular Season,0022500108,2025-10-26T18:00:00-04:00,NYK,MIA,NYK @ MIA,,,,207,67,140,0.1343283582089552,0.2357142857142857,0.5698778833107191,local wmi_games_2025_26_asof_2026_03_23.csv,13.016826923076923
2025-26,2025,Regular Season,0022500109,2025-10-26T18:00:00-04:00,CHA,WAS,CHA @ WAS,,,,217,76,141,0.2631578947368421,0.2482269503546099,1.0601503759398496,local wmi_games_2025_26_asof_2026_03_23.csv,66.14783653846153
