season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_rawgame,wmi_rawgame_z_score
2025-26,2026-03-23,0022500850,2026-02-26T19:30:00-05:00,3,Final,WAS,ATL,WAS @ ATL,215,69,146,0.15942028985507245,0.22602739726027396,0.7053140096618358,-0.6385797846468921
2025-26,2026-03-23,0022500851,2026-02-26T19:30:00-05:00,3,Final,SAS,BKN,SAS @ BKN,192,63,129,0.15873015873015872,0.24806201550387597,0.6398809523809523,-0.8209346829208808
2025-26,2026-03-23,0022500852,2026-02-26T19:30:00-05:00,3,Final,HOU,ORL,HOU @ ORL,179,57,122,0.10526315789473684,0.2459016393442623,0.4280701754385965,-1.4112285540578202
2025-26,2026-03-23,0022500853,2026-02-26T20:00:00-05:00,3,Final,POR,CHI,POR @ CHI,208,65,143,0.26153846153846155,0.22377622377622378,1.16875,0.6529665129966234
2025-26,2026-03-23,0022500854,2026-02-26T20:30:00-05:00,3,Final,SAC,DAL,SAC @ DAL,205,64,141,0.15625,0.24822695035460993,0.6294642857142857,-0.8499648133975901
2025-26,2026-03-23,0022500855,2026-02-26T21:00:00-05:00,3,Final,LAL,PHX,LAL @ PHX,178,63,115,0.20634920634920634,0.28695652173913044,0.719095719095719,-0.6001716416333504
2025-26,2026-03-23,0022500856,2026-02-26T21:00:00-05:00,3,Final,NOP,UTA,NOP @ UTA,200,75,125,0.2,0.296,0.6756756756756758,-0.7211786361090217
2025-26,2026-03-23,0022500857,2026-02-26T22:00:00-05:00,3,Final,MIN,LAC,MIN @ LAC,191,63,128,0.12698412698412698,0.2421875,0.5243215565796211,-1.1429862993614266
2025-26,2026-03-23,0022500858,2026-02-27T19:00:00-05:00,3,Final,CLE,DET,CLE @ DET,212,80,132,0.3,0.3106060606060606,0.9658536585365853,0.08751621546735162
2025-26,2026-03-23,0022500859,2026-02-27T19:30:00-05:00,3,Final,BKN,BOS,BKN @ BOS,185,67,118,0.26865671641791045,0.2796610169491525,0.960651289009498,0.07301777071604908
2025-26,2026-03-23,0022500860,2026-02-27T20:00:00-05:00,3,Final,NYK,MIL,NYK @ MIL,196,59,137,0.23728813559322035,0.20437956204379562,1.1610169491525424,0.6314153313884902
2025-26,2026-03-23,0022500861,2026-02-27T20:30:00-05:00,3,Final,MEM,DAL,MEM @ DAL,204,66,138,0.3787878787878788,0.2028985507246377,1.8668831168831168,2.59858847842658
2025-26,2026-03-23,0022500862,2026-02-27T21:30:00-05:00,3,Final,DEN,OKC,DEN @ OKC,228,66,162,0.16666666666666666,0.19753086419753085,0.84375,-0.25277355787671046
2025-26,2026-03-23,0022500863,2026-02-28T13:00:00-05:00,3,Final,POR,CHA,POR @ CHA,193,55,138,0.23636363636363636,0.21739130434782608,1.0872727272727274,0.425898110613344
2025-26,2026-03-23,0022500864,2026-02-28T15:30:00-05:00,3,Final,HOU,MIA,HOU @ MIA,195,58,137,0.22413793103448276,0.21897810218978103,1.0235632183908046,0.2483465564902114
2025-26,2026-03-23,0022500865,2026-02-28T19:00:00-05:00,3,Final,TOR,WAS,TOR @ WAS,192,63,129,0.3333333333333333,0.2248062015503876,1.482758620689655,1.5280747910221189
2025-26,2026-03-23,0022500866,2026-02-28T20:30:00-05:00,3,Final,LAL,GSW,LAL @ GSW,190,50,140,0.12,0.18571428571428572,0.6461538461538461,-0.8034528021502909
2025-26,2026-03-23,0022500867,2026-02-28T21:30:00-05:00,3,Final,NOP,UTA,NOP @ UTA,201,73,128,0.2054794520547945,0.296875,0.692141312184571,-0.6752906767904331
2025-26,2026-03-23,0022500868,2026-03-01T13:00:00-05:00,3,Final,SAS,NYK,SAS @ NYK,196,59,137,0.1864406779661017,0.19708029197080293,0.9460138104205901,0.03222469104058937
2025-26,2026-03-23,0022500869,2026-03-01T15:30:00-05:00,3,Final,CLE,BKN,CLE @ BKN,194,72,122,0.3055555555555556,0.29508196721311475,1.0354938271604939,0.28159588089827425
2025-26,2026-03-23,0022500870,2026-03-01T15:30:00-05:00,3,Final,MIL,CHI,MIL @ CHI,207,51,156,0.17647058823529413,0.16666666666666666,1.058823529411765,0.3466132537306436
2025-26,2026-03-23,0022500871,2026-03-01T15:30:00-05:00,3,Final,MIN,DEN,MIN @ DEN,201,63,138,0.14285714285714285,0.2246376811594203,0.6359447004608295,-0.8319045939765957
2025-26,2026-03-23,0022500872,2026-03-01T17:00:00-05:00,3,Final,MEM,IND,MEM @ IND,192,46,146,0.06521739130434782,0.17123287671232876,0.3808695652173913,-1.5427715818948016
2025-26,2026-03-23,0022500873,2026-03-01T18:00:00-05:00,3,Final,POR,ATL,POR @ ATL,208,58,150,0.13793103448275862,0.19333333333333333,0.713436385255648,-0.615943596813048
2025-26,2026-03-23,0022500874,2026-03-01T20:00:00-05:00,3,Final,PHI,BOS,PHI @ BOS,183,66,117,0.16666666666666666,0.28205128205128205,0.5909090909090908,-0.9574139976295667
2025-26,2026-03-23,0022500875,2026-03-01T18:00:00-05:00,3,Final,DET,ORL,DET @ ORL,202,69,133,0.13043478260869565,0.2631578947368421,0.4956521739130435,-1.2228847876331828
2025-26,2026-03-23,0022500876,2026-03-01T20:00:00-05:00,3,Final,OKC,DAL,OKC @ DAL,198,58,140,0.1206896551724138,0.21428571428571427,0.5632183908045978,-1.0345850027839536
2025-26,2026-03-23,0022500877,2026-03-01T21:00:00-05:00,3,Final,NOP,LAC,NOP @ LAC,201,77,124,0.15584415584415584,0.31451612903225806,0.4955044955044955,-1.2232963514861819
2025-26,2026-03-23,0022500878,2026-03-01T21:30:00-05:00,3,Final,SAC,LAL,SAC @ LAL,200,42,158,0.19047619047619047,0.13924050632911392,1.367965367965368,1.2081583329966536
2025-26,2026-03-23,0022500879,2026-03-02T19:00:00-05:00,3,Final,HOU,WAS,HOU @ WAS,205,61,144,0.16393442622950818,0.2152777777777778,0.7615018508725541,-0.481990309937921
2025-26,2026-03-23,0022500880,2026-03-02T19:30:00-05:00,3,Final,BOS,MIL,BOS @ MIL,179,45,134,0.08888888888888889,0.17164179104477612,0.5178743961352658,-1.1609538426162025
2025-26,2026-03-23,0022500881,2026-03-02T21:00:00-05:00,3,Final,DEN,UTA,DEN @ UTA,200,77,123,0.2727272727272727,0.2845528455284553,0.9584415584415584,0.06685948911230573
2025-26,2026-03-23,0022500882,2026-03-02T22:00:00-05:00,3,Final,LAC,GSW,LAC @ GSW,189,53,136,0.4528301886792453,0.17647058823529413,2.5660377358490565,4.547057260376208
2025-26,2026-03-23,0022500883,2026-03-03T19:00:00-05:00,3,Final,DAL,CHA,DAL @ CHA,195,77,118,0.3116883116883117,0.3220338983050847,0.9678742310321258,0.0931473338529378
2025-26,2026-03-23,0022500884,2026-03-03T19:00:00-05:00,3,Final,DET,CLE,DET @ CLE,188,71,117,0.23943661971830985,0.3247863247863248,0.7372127501853224,-0.5496814231006987
2025-26,2026-03-23,0022500885,2026-03-03T19:00:00-05:00,3,Final,WAS,ORL,WAS @ ORL,197,82,115,0.2073170731707317,0.3652173913043478,0.5676538908246225,-1.0222237409301203
2025-26,2026-03-23,0022500886,2026-03-03T19:30:00-05:00,3,Final,BKN,MIA,BKN @ MIA,201,56,145,0.17857142857142858,0.21379310344827587,0.8352534562211982,-0.2764525122286808
2025-26,2026-03-23,0022500887,2026-03-03T19:30:00-05:00,3,Final,NYK,TOR,NYK @ TOR,185,50,135,0.16,0.18518518518518517,0.8640000000000001,-0.19633898422998705
2025-26,2026-03-23,0022500888,2026-03-03T20:00:00-05:00,3,Final,SAS,PHI,SAS @ PHI,211,58,153,0.1724137931034483,0.19607843137254902,0.8793103448275863,-0.15367069866311597
2025-26,2026-03-23,0022500889,2026-03-03T20:00:00-05:00,3,Final,OKC,CHI,OKC @ CHI,211,52,159,0.21153846153846154,0.16352201257861634,1.293639053254438,1.0010188820611718
2025-26,2026-03-23,0022500890,2026-03-03T20:00:00-05:00,3,Final,MEM,MIN,MEM @ MIN,209,78,131,0.3076923076923077,0.29770992366412213,1.0335305719921106,0.2761244997433392
2025-26,2026-03-23,0022500891,2026-03-03T22:30:00-05:00,3,Final,NOP,LAL,NOP @ LAL,204,65,139,0.23076923076923078,0.2302158273381295,1.0024038461538463,0.1893776601531718
2025-26,2026-03-23,0022500892,2026-03-03T23:00:00-05:00,3,Final,PHX,SAC,PHX @ SAC,197,51,146,0.13725490196078433,0.1643835616438356,0.834967320261438,-0.2772499423962886
2025-26,2026-03-23,0022500893,2026-03-04T19:00:00-05:00,3,Final,OKC,NYK,OKC @ NYK,196,62,134,0.12903225806451613,0.2462686567164179,0.5239491691104594,-1.1440241032159215
2025-26,2026-03-23,0022500894,2026-03-04T19:30:00-05:00,3,Final,CHA,BOS,CHA @ BOS,180,49,131,0.30612244897959184,0.17557251908396945,1.7435669920141972,2.254919691723195
2025-26,2026-03-23,0022500895,2026-03-04T19:30:00-05:00,3,Final,UTA,PHI,UTA @ PHI,188,72,116,0.2361111111111111,0.3103448275862069,0.7608024691358024,-0.48393941167273014
2025-26,2026-03-23,0022500896,2026-03-04T20:00:00-05:00,3,Final,POR,MEM,POR @ MEM,201,67,134,0.19402985074626866,0.2462686567164179,0.787878787878788,-0.40848062134269714
2025-26,2026-03-23,0022500897,2026-03-04T21:30:00-05:00,3,Final,ATL,MIL,ATL @ MIL,193,53,140,0.1320754716981132,0.2,0.660377358490566,-0.7638134019289726
2025-26,2026-03-23,0022500898,2026-03-04T22:30:00-05:00,3,Final,IND,LAC,IND @ LAC,205,70,135,0.34285714285714286,0.24444444444444444,1.4025974025974026,1.3046740914646744
2025-26,2026-03-23,0022500899,2026-03-05T19:00:00-05:00,3,Final,DAL,ORL,DAL @ ORL,198,61,137,0.18032786885245902,0.24817518248175183,0.7266152362584378,-0.5792155554552143
2025-26,2026-03-23,0022500900,2026-03-05T19:00:00-05:00,3,Final,UTA,WAS,UTA @ WAS,186,66,120,0.19696969696969696,0.3,0.6565656565656566,-0.7744362055339434
2025-26,2026-03-23,0022500901,2026-03-05T19:30:00-05:00,3,Final,BKN,MIA,BKN @ MIA,204,62,142,0.22580645161290322,0.20422535211267606,1.1056729699666294,0.4771776094492252
2025-26,2026-03-23,0022500902,2026-03-05T19:30:00-05:00,3,Final,GSW,HOU,GSW @ HOU,198,61,137,0.3442622950819672,0.2116788321167883,1.6263425664217073,1.9282278162024942
2025-26,2026-03-23,0022500903,2026-03-05T20:00:00-05:00,3,Final,TOR,MIN,TOR @ MIN,192,71,121,0.18309859154929578,0.2892561983471074,0.6329979879275655,-0.8401167651111247
2025-26,2026-03-23,0022500904,2026-03-05T20:00:00-05:00,3,Final,DET,SAS,DET @ SAS,190,74,116,0.21621621621621623,0.31896551724137934,0.6778670562454346,-0.715071493978056
2025-26,2026-03-23,0022500905,2026-03-05T21:00:00-05:00,3,Final,CHI,PHX,CHI @ PHX,204,63,141,0.23809523809523808,0.23404255319148937,1.0173160173160172,0.23093627850794096
2025-26,2026-03-23,0022500906,2026-03-05T22:00:00-05:00,3,Final,LAL,DEN,LAL @ DEN,195,64,131,0.109375,0.24427480916030533,0.44775390625,-1.356372111780367
2025-26,2026-03-23,0022500907,2026-03-05T22:00:00-05:00,3,Final,NOP,SAC,NOP @ SAC,209,63,146,0.25396825396825395,0.2191780821917808,1.1587301587301588,0.6250422922523605
2025-26,2026-03-23,0022500908,2026-03-06T19:00:00-05:00,3,Final,DAL,BOS,DAL @ BOS,204,43,161,0.09302325581395349,0.14285714285714285,0.6511627906976745,-0.7894934120391287
2025-26,2026-03-23,0022500909,2026-03-06T19:00:00-05:00,3,Final,MIA,CHA,MIA @ CHA,199,55,144,0.2545454545454545,0.1875,1.3575757575757574,1.1792036054562467
2025-26,2026-03-23,0022500910,2026-03-06T20:00:00-05:00,3,Final,POR,HOU,POR @ HOU,199,71,128,0.28169014084507044,0.2734375,1.0301810865191148,0.2667898437134916
2025-26,2026-03-23,0022500911,2026-03-06T21:00:00-05:00,3,Final,NYK,DEN,NYK @ DEN,201,71,130,0.2676056338028169,0.25384615384615383,1.0542040119504907,0.33373915504518176
2025-26,2026-03-23,0022500912,2026-03-06T21:00:00-05:00,3,Final,NOP,PHX,NOP @ PHX,189,74,115,0.3918918918918919,0.2782608695652174,1.4083614864864864,1.3207379737730394
2025-26,2026-03-23,0022500913,2026-03-06T21:30:00-05:00,3,Final,LAC,SAS,LAC @ SAS,196,48,148,0.22916666666666666,0.1554054054054054,1.4746376811594202,1.5054426053431251
2025-26,2026-03-23,0022500914,2026-03-06T22:30:00-05:00,3,Final,IND,LAL,IND @ LAL,203,70,133,0.15714285714285714,0.2556390977443609,0.6147058823529412,-0.8910948974175329
2025-26,2026-03-23,0022500915,2026-03-07T15:00:00-05:00,3,Final,ORL,MIN,ORL @ MIN,204,72,132,0.3472222222222222,0.25,1.3888888888888888,1.2664699370710826
2025-26,2026-03-23,0022500916,2026-03-07T18:00:00-05:00,3,Final,BKN,DET,BKN @ DET,194,74,120,0.13513513513513514,0.325,0.4158004158004158,-1.445423055486388
2025-26,2026-03-23,0022500917,2026-03-07T18:00:00-05:00,3,Final,PHI,ATL,PHI @ ATL,202,59,143,0.1016949152542373,0.21678321678321677,0.469108802624385,-1.2968583106861267
2025-26,2026-03-23,0022500918,2026-03-07T20:00:00-05:00,3,Final,LAC,MEM,LAC @ MEM,192,77,115,0.2857142857142857,0.3391304347826087,0.8424908424908425,-0.2562826945277413
2025-26,2026-03-23,0022500919,2026-03-07T20:00:00-05:00,3,Final,UTA,MIL,UTA @ MIL,196,68,128,0.27941176470588236,0.25,1.1176470588235294,0.5105481081873551
2025-26,2026-03-23,0022500920,2026-03-07T20:30:00-05:00,3,Final,GSW,OKC,GSW @ OKC,186,56,130,0.19642857142857142,0.2230769230769231,0.8805418719211822,-0.15023856501069766
2025-26,2026-03-23,0022500921,2026-03-08T13:00:00-04:00,3,Final,BOS,CLE,BOS @ CLE,184,59,125,0.23728813559322035,0.248,0.9568069983597595,0.06230414583742783
2025-26,2026-03-23,0022500922,2026-03-08T15:30:00-04:00,3,Final,NYK,LAL,NYK @ LAL,194,64,130,0.21875,0.23846153846153847,0.9173387096774193,-0.047689732896086086
2025-26,2026-03-23,0022500923,2026-03-08T18:00:00-04:00,3,Final,DET,MIA,DET @ MIA,193,70,123,0.3,0.3089430894308943,0.9710526315789473,0.10200519458075918
2025-26,2026-03-23,0022500924,2026-03-08T18:00:00-04:00,3,Final,DAL,TOR,DAL @ TOR,199,60,139,0.18333333333333332,0.2302158273381295,0.7963541666666666,-0.38486065154573856
2025-26,2026-03-23,0022500925,2026-03-08T19:00:00-04:00,3,Final,WAS,NOP,WAS @ NOP,209,84,125,0.2619047619047619,0.32,0.8184523809523809,-0.3232753033201477
2025-26,2026-03-23,0022500926,2026-03-08T20:00:00-04:00,3,Final,ORL,MIL,ORL @ MIL,190,66,124,0.25757575757575757,0.27419354838709675,0.9393939393939394,0.013775821954894395
2025-26,2026-03-23,0022500927,2026-03-08T20:00:00-04:00,3,Final,HOU,SAS,HOU @ SAS,203,80,123,0.1625,0.3252032520325203,0.4996875,-1.2116387675224227
2025-26,2026-03-23,0022500928,2026-03-08T22:00:00-04:00,3,Final,CHA,PHX,CHA @ PHX,175,65,110,0.18461538461538463,0.2818181818181818,0.6550868486352358,-0.7785574843022737
2025-26,2026-03-23,0022500929,2026-03-08T21:00:00-04:00,3,Final,IND,POR,IND @ POR,203,73,130,0.1917808219178082,0.2846153846153846,0.6738245094409477,-0.7263376374525321
2025-26,2026-03-23,0022500930,2026-03-08T21:00:00-04:00,3,Final,CHI,SAC,CHI @ SAC,208,66,142,0.19696969696969696,0.24647887323943662,0.799134199134199,-0.3771129998405909
2025-26,2026-03-23,0022500931,2026-03-09T19:00:00-04:00,3,Final,PHI,CLE,PHI @ CLE,187,67,120,0.19402985074626866,0.25833333333333336,0.7510832932113625,-0.5110257104131383
2025-26,2026-03-23,0022500932,2026-03-09T19:30:00-04:00,3,Final,MEM,BKN,MEM @ BKN,196,55,141,0.18181818181818182,0.2127659574468085,0.8545454545454546,-0.2226877862917569
2025-26,2026-03-23,0022500933,2026-03-09T19:30:00-04:00,3,Final,DEN,OKC,DEN @ OKC,199,66,133,0.21212121212121213,0.2631578947368421,0.8060606060606061,-0.35780984814698613
2025-26,2026-03-23,0022500934,2026-03-09T21:00:00-04:00,3,Final,GSW,UTA,GSW @ UTA,197,61,136,0.26229508196721313,0.2426470588235294,1.0809736711376057,0.4083433181510048
2025-26,2026-03-23,0022500935,2026-03-09T22:00:00-04:00,3,Final,NYK,LAC,NYK @ LAC,200,63,137,0.20634920634920634,0.23357664233576642,0.8834325396825397,-0.1421825846321032
2025-26,2026-03-23,0022500936,2026-03-10T19:00:00-04:00,3,Final,MEM,PHI,MEM @ PHI,201,92,109,0.2826086956521739,0.41284403669724773,0.6845410628019323,-0.6964717549888522
2025-26,2026-03-23,0022500937,2026-03-10T19:30:00-04:00,3,Final,DET,BKN,DET @ BKN,189,78,111,0.2564102564102564,0.3333333333333333,0.7692307692307692,-0.46045064513317036
2025-26,2026-03-23,0022500938,2026-03-10T19:30:00-04:00,3,Final,WAS,MIA,WAS @ MIA,236,89,147,0.30337078651685395,0.30612244897959184,0.9910112359550562,0.15762767994122
2025-26,2026-03-23,0022500939,2026-03-10T19:30:00-04:00,3,Final,DAL,ATL,DAL @ ATL,196,57,139,0.08771929824561403,0.2158273381294964,0.4064327485380117,-1.4715297373638272
2025-26,2026-03-23,0022500940,2026-03-10T20:00:00-04:00,3,Final,TOR,HOU,TOR @ HOU,193,64,129,0.3125,0.2248062015503876,1.3900862068965516,1.2698067336776007
2025-26,2026-03-23,0022500941,2026-03-10T20:00:00-04:00,3,Final,PHX,MIL,PHX @ MIL,199,53,146,0.16981132075471697,0.18493150684931506,0.9182389937106918,-0.045180738052693965
2025-26,2026-03-23,0022500942,2026-03-10T20:00:00-04:00,3,Final,BOS,SAS,BOS @ SAS,198,54,144,0.2222222222222222,0.19444444444444445,1.1428571428571428,0.5808059029545171
2025-26,2026-03-23,0022500943,2026-03-10T22:00:00-04:00,3,Final,CHI,GSW,CHI @ GSW,221,52,169,0.21153846153846154,0.15384615384615385,1.375,1.2277630964354702
2025-26,2026-03-23,0022500944,2026-03-10T22:00:00-04:00,3,Final,CHA,POR,CHA @ POR,198,66,132,0.13636363636363635,0.25757575757575757,0.5294117647058824,-1.1288004363797655
2025-26,2026-03-23,0022500945,2026-03-10T22:00:00-04:00,3,Final,IND,SAC,IND @ SAC,213,68,145,0.29411764705882354,0.21379310344827587,1.3757115749525617,1.2297461793522853
2025-26,2026-03-23,0022500946,2026-03-10T23:00:00-04:00,3,Final,MIN,LAL,MIN @ LAL,190,68,122,0.25,0.28688524590163933,0.8714285714285714,-0.17563635403859681
2025-26,2026-03-23,0022500947,2026-03-11T19:30:00-04:00,3,Final,CLE,ORL,CLE @ ORL,190,78,112,0.24358974358974358,0.3482142857142857,0.6995397764628534,-0.6546719519911551
2025-26,2026-03-23,0022500948,2026-03-11T20:00:00-04:00,3,Final,TOR,NOP,TOR @ NOP,204,57,147,0.22807017543859648,0.1836734693877551,1.2417153996101362,0.8563132398095032
2025-26,2026-03-23,0022500949,2026-03-11T21:00:00-04:00,3,Final,NYK,UTA,NYK @ UTA,196,54,142,0.2777777777777778,0.18309859154929578,1.517094017094017,1.6237638506305831
2025-26,2026-03-23,0022500950,2026-03-11T22:00:00-04:00,3,Final,HOU,DEN,HOU @ DEN,197,49,148,0.20408163265306123,0.16891891891891891,1.2081632653061225,0.762807047494214
2025-26,2026-03-23,0022500951,2026-03-11T22:00:00-04:00,3,Final,CHA,SAC,CHA @ SAC,189,49,140,0.061224489795918366,0.17857142857142858,0.34285714285714286,-1.6487081176567664
2025-26,2026-03-23,0022500952,2026-03-11T22:30:00-04:00,3,Final,MIN,LAC,MIN @ LAC,203,81,122,0.30864197530864196,0.319672131147541,0.9654954099398543,0.08651781513075636
2025-26,2026-03-23,0022500953,2026-03-12T19:00:00-04:00,3,Final,PHI,DET,PHI @ DET,203,64,139,0.125,0.23741007194244604,0.5265151515151515,-1.136872986031043
2025-26,2026-03-23,0022500954,2026-03-12T19:00:00-04:00,3,Final,PHX,IND,PHX @ IND,191,64,127,0.296875,0.23622047244094488,1.2567708333333334,0.8982711155248183
2025-26,2026-03-23,0022500955,2026-03-12T19:00:00-04:00,3,Final,WAS,ORL,WAS @ ORL,228,84,144,0.2976190476190476,0.2708333333333333,1.098901098901099,0.45830513259126016
2025-26,2026-03-23,0022500956,2026-03-12T19:30:00-04:00,3,Final,BKN,ATL,BKN @ ATL,196,67,129,0.19402985074626866,0.2868217054263566,0.6764824526018556,-0.7189302355234922
2025-26,2026-03-23,0022500957,2026-03-12T19:30:00-04:00,3,Final,MIL,MIA,MIL @ MIA,203,66,137,0.18181818181818182,0.24817518248175183,0.732620320855615,-0.5624800300747601
2025-26,2026-03-23,0022500958,2026-03-12T21:00:00-04:00,3,Final,DEN,SAS,DEN @ SAS,215,76,139,0.13157894736842105,0.2805755395683453,0.46896086369770584,-1.2972706005751584
2025-26,2026-03-23,0022500959,2026-03-12T21:30:00-04:00,3,Final,BOS,OKC,BOS @ OKC,182,51,131,0.2549019607843137,0.19083969465648856,1.3356862745098037,1.1181999687069004
2025-26,2026-03-23,0022500960,2026-03-12T22:30:00-04:00,3,Final,CHI,LAL,CHI @ LAL,204,53,151,0.1320754716981132,0.18543046357615894,0.7122641509433962,-0.6192104878563067
2025-26,2026-03-23,0022500961,2026-03-13T19:30:00-04:00,3,Final,MEM,DET,MEM @ DET,194,65,129,0.23076923076923078,0.26356589147286824,0.8755656108597285,-0.16410686976911382
2025-26,2026-03-23,0022500962,2026-03-13T19:30:00-04:00,3,Final,NYK,IND,NYK @ IND,192,64,128,0.25,0.25,1.0,0.1826783992739309
2025-26,2026-03-23,0022500963,2026-03-13T19:30:00-04:00,3,Final,PHX,TOR,PHX @ TOR,192,71,121,0.19718309859154928,0.30578512396694213,0.6448420251237152,-0.8071087063743028
2025-26,2026-03-23,0022500964,2026-03-13T20:00:00-04:00,3,Final,NOP,HOU,NOP @ HOU,187,65,122,0.23076923076923078,0.28688524590163933,0.8043956043956045,-0.3624500288425639
2025-26,2026-03-23,0022500965,2026-03-13T19:30:00-04:00,3,Final,CLE,DAL,CLE @ DAL,203,62,141,0.20967741935483872,0.2127659574468085,0.9854838709677419,0.14222350777090353
2025-26,2026-03-23,0022500966,2026-03-13T22:00:00-04:00,3,Final,MIN,GSW,MIN @ GSW,199,60,139,0.2833333333333333,0.20863309352517986,1.358045977011494,1.1805140564871703
2025-26,2026-03-23,0022500967,2026-03-13T22:00:00-04:00,3,Final,UTA,POR,UTA @ POR,211,60,151,0.18333333333333332,0.1986754966887417,0.9227777777777778,-0.03253163466007489
2025-26,2026-03-23,0022500968,2026-03-13T22:30:00-04:00,3,Final,CHI,LAC,CHI @ LAC,203,60,143,0.21666666666666667,0.1958041958041958,1.1065476190476191,0.47961516243570174
2025-26,2026-03-23,0022500969,2026-03-14T13:00:00-04:00,3,Final,BKN,PHI,BKN @ PHI,198,63,135,0.36507936507936506,0.2,1.8253968253968251,2.4829706427617624
2025-26,2026-03-23,0022500970,2026-03-14T15:00:00-04:00,3,Final,MIL,ATL,MIL @ ATL,201,56,145,0.21428571428571427,0.19310344827586207,1.1096938775510203,0.48838344674295237
2025-26,2026-03-23,0022500971,2026-03-14T18:00:00-04:00,3,Final,WAS,BOS,WAS @ BOS,195,59,136,0.22033898305084745,0.20588235294117646,1.0702179176755449,0.3783681892186261
2025-26,2026-03-23,0022500972,2026-03-14T20:00:00-04:00,3,Final,ORL,MIA,ORL @ MIA,209,70,139,0.3142857142857143,0.2446043165467626,1.2848739495798318,0.9765914801428646
2025-26,2026-03-23,0022500973,2026-03-14T15:30:00-04:00,3,Final,CHA,SAS,CHA @ SAS,188,64,124,0.21875,0.25806451612903225,0.84765625,-0.24188725894794444
2025-26,2026-03-23,0022500974,2026-03-14T20:30:00-04:00,3,Final,DEN,LAL,DEN @ LAL,217,67,150,0.2537313432835821,0.21333333333333335,1.189365671641791,0.7104201742087382
2025-26,2026-03-23,0022500975,2026-03-14T22:30:00-04:00,3,Final,SAC,LAC,SAC @ LAC,202,56,146,0.2857142857142857,0.1780821917808219,1.6043956043956045,1.8670639917687195
2025-26,2026-03-23,0022500976,2026-03-15T13:00:00-04:00,3,Final,MIN,OKC,MIN @ OKC,198,61,137,0.08196721311475409,0.23357664233576642,0.35092213114754095,-1.6262318620698812
2025-26,2026-03-23,0022500977,2026-03-15T15:30:00-04:00,3,Final,DAL,CLE,DAL @ CLE,203,63,140,0.2222222222222222,0.2357142857142857,0.9427609427609427,0.0231592984726183
2025-26,2026-03-23,0022500978,2026-03-15T15:30:00-04:00,3,Final,DET,TOR,DET @ TOR,189,70,119,0.24285714285714285,0.29411764705882354,0.8257142857142857,-0.3030371552163844
2025-26,2026-03-23,0022500979,2026-03-15T15:30:00-04:00,3,Final,IND,MIL,IND @ MIL,190,55,135,0.03636363636363636,0.2074074074074074,0.17532467532467533,-2.115603099245818
2025-26,2026-03-23,0022500980,2026-03-15T18:00:00-04:00,3,Final,POR,PHI,POR @ PHI,206,61,145,0.06557377049180328,0.21379310344827587,0.3067160232681121,-1.749429533712183
2025-26,2026-03-23,0022500981,2026-03-15T20:00:00-04:00,3,Final,GSW,NYK,GSW @ NYK,185,55,130,0.3090909090909091,0.19230769230769232,1.6072727272727272,1.875082224010678
2025-26,2026-03-23,0022500982,2026-03-15T22:00:00-04:00,3,Final,UTA,SAC,UTA @ SAC,205,63,142,0.15873015873015872,0.2323943661971831,0.683020683020683,-0.7007088900375387
2025-26,2026-03-23,0022500983,2026-03-16T19:00:00-04:00,3,Final,ORL,ATL,ORL @ ATL,207,69,138,0.2463768115942029,0.2391304347826087,1.0303030303030303,0.26712968793344916
2025-26,2026-03-23,0022500984,2026-03-16T19:00:00-04:00,3,Final,GSW,WAS,GSW @ WAS,205,70,135,0.21428571428571427,0.25925925925925924,0.826530612244898,-0.3007621409096382
2025-26,2026-03-23,0022500985,2026-03-16T19:30:00-04:00,3,Final,POR,BKN,POR @ BKN,199,74,125,0.36486486486486486,0.256,1.4252533783783783,1.367813861032568
2025-26,2026-03-23,0022500986,2026-03-16T19:30:00-04:00,3,Final,PHX,BOS,PHX @ BOS,189,66,123,0.21212121212121213,0.2845528455284553,0.7454545454545455,-0.5267124254660229
2025-26,2026-03-23,0022500987,2026-03-16T20:00:00-04:00,3,Final,MEM,CHI,MEM @ CHI,204,51,153,0.21568627450980393,0.16993464052287582,1.2692307692307692,0.932995617748882
2025-26,2026-03-23,0022500988,2026-03-16T20:00:00-04:00,3,Final,DAL,NOP,DAL @ NOP,216,64,152,0.203125,0.21052631578947367,0.96484375,0.08470170891503659
2025-26,2026-03-23,0022500989,2026-03-16T21:30:00-04:00,3,Final,LAL,HOU,LAL @ HOU,183,54,129,0.24074074074074073,0.21705426356589147,1.1091269841269842,0.4868035756966012
2025-26,2026-03-23,0022500990,2026-03-16T22:00:00-04:00,3,Final,SAS,LAC,SAS @ LAC,197,73,124,0.3972602739726027,0.2661290322580645,1.4927355749273556,1.5558794902170574
2025-26,2026-03-23,0022500991,2026-03-17T19:00:00-04:00,3,Final,MIA,CHA,MIA @ CHA,210,77,133,0.19480519480519481,0.3082706766917293,0.6319290465631929,-0.8430957898099746
2025-26,2026-03-23,0022500992,2026-03-17T19:00:00-04:00,3,Final,OKC,ORL,OKC @ ORL,200,58,142,0.1724137931034483,0.2112676056338028,0.8160919540229886,-0.32985355948728345
